areaCode,areaName,areaType,date,cumCasesBySpecimenDate
E12000007,London,region,2020-09-01,40287
E12000007,London,region,2020-08-31,39973
E12000007,London,region,2020-08-30,39757
E12000007,London,region,2020-08-29,39624
E12000007,London,region,2020-08-28,39485
E12000007,London,region,2020-08-27,39264
E12000007,London,region,2020-08-26,39035
E12000007,London,region,2020-08-25,38871
E12000007,London,region,2020-08-24,38700
E12000007,London,region,2020-08-23,38505
E12000007,London,region,2020-08-22,38361
E12000007,London,region,2020-08-21,38242
E12000007,London,region,2020-08-20,38076
E12000007,London,region,2020-08-19,37872
E12000007,London,region,2020-08-18,37721
E12000007,London,region,2020-08-17,37540
E12000007,London,region,2020-08-16,37351
E12000007,London,region,2020-08-15,37263
E12000007,London,region,2020-08-14,37157
E12000007,London,region,2020-08-13,37031
E12000007,London,region,2020-08-12,36907
E12000007,London,region,2020-08-11,36747
E12000007,London,region,2020-08-10,36598
E12000007,London,region,2020-08-09,36455
E12000007,London,region,2020-08-08,36388
E12000007,London,region,2020-08-07,36333
E12000007,London,region,2020-08-06,36211
E12000007,London,region,2020-08-05,36107
E12000007,London,region,2020-08-04,35994
E12000007,London,region,2020-08-03,35890
E12000007,London,region,2020-08-02,35803
E12000007,London,region,2020-08-01,35728
E12000007,London,region,2020-07-31,35670
E12000007,London,region,2020-07-30,35597
E12000007,London,region,2020-07-29,35495
E12000007,London,region,2020-07-28,35396
E12000007,London,region,2020-07-27,35296
E12000007,London,region,2020-07-26,35196
E12000007,London,region,2020-07-25,35131
E12000007,London,region,2020-07-24,35075
E12000007,London,region,2020-07-23,34992
E12000007,London,region,2020-07-22,34921
E12000007,London,region,2020-07-21,34841
E12000007,London,region,2020-07-20,34760
E12000007,London,region,2020-07-19,34663
E12000007,London,region,2020-07-18,34622
E12000007,London,region,2020-07-17,34575
E12000007,London,region,2020-07-16,34527
E12000007,London,region,2020-07-15,34457
E12000007,London,region,2020-07-14,34381
E12000007,London,region,2020-07-13,34319
E12000007,London,region,2020-07-12,34234
E12000007,London,region,2020-07-11,34196
E12000007,London,region,2020-07-10,34176
E12000007,London,region,2020-07-09,34135
E12000007,London,region,2020-07-08,34081
E12000007,London,region,2020-07-07,34024
E12000007,London,region,2020-07-06,33964
E12000007,London,region,2020-07-05,33910
E12000007,London,region,2020-07-04,33859
E12000007,London,region,2020-07-03,33827
E12000007,London,region,2020-07-02,33789
E12000007,London,region,2020-07-01,33749
E12000007,London,region,2020-06-30,33707
E12000007,London,region,2020-06-29,33655
E12000007,London,region,2020-06-28,33597
E12000007,London,region,2020-06-27,33575
E12000007,London,region,2020-06-26,33543
E12000007,London,region,2020-06-25,33495
E12000007,London,region,2020-06-24,33438
E12000007,London,region,2020-06-23,33392
E12000007,London,region,2020-06-22,33344
E12000007,London,region,2020-06-21,33293
E12000007,London,region,2020-06-20,33266
E12000007,London,region,2020-06-19,33237
E12000007,London,region,2020-06-18,33200
E12000007,London,region,2020-06-17,33154
E12000007,London,region,2020-06-16,33112
E12000007,London,region,2020-06-15,33065
E12000007,London,region,2020-06-14,33024
E12000007,London,region,2020-06-13,32993
E12000007,London,region,2020-06-12,32954
E12000007,London,region,2020-06-11,32901
E12000007,London,region,2020-06-10,32854
E12000007,London,region,2020-06-09,32802
E12000007,London,region,2020-06-08,32731
E12000007,London,region,2020-06-07,32674
E12000007,London,region,2020-06-06,32629
E12000007,London,region,2020-06-05,32582
E12000007,London,region,2020-06-04,32537
E12000007,London,region,2020-06-03,32479
E12000007,London,region,2020-06-02,32400
E12000007,London,region,2020-06-01,32351
E12000007,London,region,2020-05-31,32302
E12000007,London,region,2020-05-30,32264
E12000007,London,region,2020-05-29,32225
E12000007,London,region,2020-05-28,32169
E12000007,London,region,2020-05-27,32094
E12000007,London,region,2020-05-26,32010
E12000007,London,region,2020-05-25,31944
E12000007,London,region,2020-05-24,31887
E12000007,London,region,2020-05-23,31837
E12000007,London,region,2020-05-22,31772
E12000007,London,region,2020-05-21,31690
E12000007,London,region,2020-05-20,31534
E12000007,London,region,2020-05-19,31393
E12000007,London,region,2020-05-18,31264
E12000007,London,region,2020-05-17,31151
E12000007,London,region,2020-05-16,31073
E12000007,London,region,2020-05-15,30999
E12000007,London,region,2020-05-14,30867
E12000007,London,region,2020-05-13,30709
E12000007,London,region,2020-05-12,30505
E12000007,London,region,2020-05-11,30310
E12000007,London,region,2020-05-10,30148
E12000007,London,region,2020-05-09,30022
E12000007,London,region,2020-05-08,29894
E12000007,London,region,2020-05-07,29688
E12000007,London,region,2020-05-06,29415
E12000007,London,region,2020-05-05,29149
E12000007,London,region,2020-05-04,28933
E12000007,London,region,2020-05-03,28685
E12000007,London,region,2020-05-02,28518
E12000007,London,region,2020-05-01,28271
E12000007,London,region,2020-04-30,27917
E12000007,London,region,2020-04-29,27493
E12000007,London,region,2020-04-28,27065
E12000007,London,region,2020-04-27,26753
E12000007,London,region,2020-04-26,26335
E12000007,London,region,2020-04-25,26024
E12000007,London,region,2020-04-24,25691
E12000007,London,region,2020-04-23,25314
E12000007,London,region,2020-04-22,24794
E12000007,London,region,2020-04-21,24396
E12000007,London,region,2020-04-20,23930
E12000007,London,region,2020-04-19,23499
E12000007,London,region,2020-04-18,23104
E12000007,London,region,2020-04-17,22704
E12000007,London,region,2020-04-16,22125
E12000007,London,region,2020-04-15,21551
E12000007,London,region,2020-04-14,20892
E12000007,London,region,2020-04-13,20297
E12000007,London,region,2020-04-12,19701
E12000007,London,region,2020-04-11,19200
E12000007,London,region,2020-04-10,18681
E12000007,London,region,2020-04-09,18062
E12000007,London,region,2020-04-08,17262
E12000007,London,region,2020-04-07,16388
E12000007,London,region,2020-04-06,15438
E12000007,London,region,2020-04-05,14580
E12000007,London,region,2020-04-04,13947
E12000007,London,region,2020-04-03,13180
E12000007,London,region,2020-04-02,12200
E12000007,London,region,2020-04-01,11130
E12000007,London,region,2020-03-31,10151
E12000007,London,region,2020-03-30,9216
E12000007,London,region,2020-03-29,8348
E12000007,London,region,2020-03-28,7752
E12000007,London,region,2020-03-27,7176
E12000007,London,region,2020-03-26,6359
E12000007,London,region,2020-03-25,5593
E12000007,London,region,2020-03-24,4833
E12000007,London,region,2020-03-23,4200
E12000007,London,region,2020-03-22,3513
E12000007,London,region,2020-03-21,3076
E12000007,London,region,2020-03-20,2726
E12000007,London,region,2020-03-19,2300
E12000007,London,region,2020-03-18,1968
E12000007,London,region,2020-03-17,1613
E12000007,London,region,2020-03-16,1302
E12000007,London,region,2020-03-15,1069
E12000007,London,region,2020-03-14,904
E12000007,London,region,2020-03-13,754
E12000007,London,region,2020-03-12,620
E12000007,London,region,2020-03-11,456
E12000007,London,region,2020-03-10,273
E12000007,London,region,2020-03-09,181
E12000007,London,region,2020-03-08,128
E12000007,London,region,2020-03-07,106
E12000007,London,region,2020-03-06,91
E12000007,London,region,2020-03-05,67
E12000007,London,region,2020-03-04,53
E12000007,London,region,2020-03-03,35
E12000007,London,region,2020-03-02,29
E12000007,London,region,2020-03-01,17
E12000007,London,region,2020-02-29,13
E12000007,London,region,2020-02-28,12
E12000007,London,region,2020-02-27,9
E12000007,London,region,2020-02-26,7
E12000007,London,region,2020-02-25,5
E12000007,London,region,2020-02-24,2
E12000007,London,region,2020-02-23,1
E12000007,London,region,2020-02-22,1
E12000007,London,region,2020-02-21,1
E12000007,London,region,2020-02-20,1
E12000007,London,region,2020-02-19,1
E12000007,London,region,2020-02-18,1
E12000007,London,region,2020-02-17,1
E12000007,London,region,2020-02-16,1
E12000007,London,region,2020-02-15,1
E12000007,London,region,2020-02-14,1
E12000007,London,region,2020-02-13,1
E12000007,London,region,2020-02-12,1
E12000007,London,region,2020-02-11,1
E12000008,South East,region,2021-05-31,545867
E12000008,South East,region,2021-05-30,545700
E12000008,South East,region,2021-05-29,545411
E12000008,South East,region,2021-05-28,545145
E12000008,South East,region,2021-05-27,544833
E12000008,South East,region,2021-05-26,544498
E12000008,South East,region,2021-05-25,544164
E12000008,South East,region,2021-05-24,543890
E12000008,South East,region,2021-05-23,543598
E12000008,South East,region,2021-05-22,543385
E12000008,South East,region,2021-05-21,543245
E12000008,South East,region,2021-05-20,543068
E12000008,South East,region,2021-05-19,542912
E12000008,South East,region,2021-05-18,542731
E12000008,South East,region,2021-05-17,542568
E12000008,South East,region,2021-05-16,542379
E12000008,South East,region,2021-05-15,542240
E12000008,South East,region,2021-05-14,542117
E12000008,South East,region,2021-05-13,541990
E12000008,South East,region,2021-05-12,541814
E12000008,South East,region,2021-05-11,541651
E12000008,South East,region,2021-05-10,541503
E12000008,South East,region,2021-05-09,541308
E12000008,South East,region,2021-05-08,541147
E12000008,South East,region,2021-05-07,541029
E12000008,South East,region,2021-05-06,540866
E12000008,South East,region,2021-05-05,540686
E12000008,South East,region,2021-05-04,540497
E12000008,South East,region,2021-05-03,540311
E12000008,South East,region,2021-05-02,540128
E12000008,South East,region,2021-05-01,539987
E12000008,South East,region,2021-04-30,539863
E12000008,South East,region,2021-04-29,539722
E12000008,South East,region,2021-04-28,539549
E12000008,South East,region,2021-04-27,539303
E12000008,South East,region,2021-04-26,539105
E12000008,South East,region,2021-04-25,538865
E12000008,South East,region,2021-04-24,538645
E12000008,South East,region,2021-04-23,538515
E12000008,South East,region,2021-04-22,538331
E12000008,South East,region,2021-04-21,538095
E12000008,South East,region,2021-04-20,537825
E12000008,South East,region,2021-04-19,537625
E12000008,South East,region,2021-04-18,537372
E12000008,South East,region,2021-04-17,537094
E12000008,South East,region,2021-04-16,536936
E12000008,South East,region,2021-04-15,536737
E12000008,South East,region,2021-04-14,536549
E12000008,South East,region,2021-04-13,536322
E12000008,South East,region,2021-04-12,536109
E12000008,South East,region,2021-04-11,535883
E12000008,South East,region,2021-04-10,535693
E12000008,South East,region,2021-04-09,535485
E12000008,South East,region,2021-04-08,535247
E12000008,South East,region,2021-04-07,534973
E12000008,South East,region,2021-04-06,534668
E12000008,South East,region,2021-04-05,534368
E12000008,South East,region,2021-04-04,534182
E12000008,South East,region,2021-04-03,533989
E12000008,South East,region,2021-04-02,533791
E12000008,South East,region,2021-04-01,533580
E12000008,South East,region,2021-03-31,533296
E12000008,South East,region,2021-03-30,532962
E12000008,South East,region,2021-03-29,532676
E12000008,South East,region,2021-03-28,532344
E12000008,South East,region,2021-03-27,531891
E12000008,South East,region,2021-03-26,531592
E12000008,South East,region,2021-03-25,531232
E12000008,South East,region,2021-03-24,530769
E12000008,South East,region,2021-03-23,530175
E12000008,South East,region,2021-03-22,529753
E12000008,South East,region,2021-03-21,529281
E12000008,South East,region,2021-03-20,528789
E12000008,South East,region,2021-03-19,528464
E12000008,South East,region,2021-03-18,528059
E12000008,South East,region,2021-03-17,527621
E12000008,South East,region,2021-03-16,527155
E12000008,South East,region,2021-03-15,526711
E12000008,South East,region,2021-03-14,526162
E12000008,South East,region,2021-03-13,525804
E12000008,South East,region,2021-03-12,525464
E12000008,South East,region,2021-03-11,525021
E12000008,South East,region,2021-03-10,524538
E12000008,South East,region,2021-03-09,524045
E12000008,South East,region,2021-03-08,523513
E12000008,South East,region,2021-03-07,522948
E12000008,South East,region,2021-03-06,522590
E12000008,South East,region,2021-03-05,522186
E12000008,South East,region,2021-03-04,521735
E12000008,South East,region,2021-03-03,521294
E12000008,South East,region,2021-03-02,520774
E12000008,South East,region,2021-03-01,520203
E12000008,South East,region,2021-02-28,519660
E12000008,South East,region,2021-02-27,519219
E12000008,South East,region,2021-02-26,518774
E12000008,South East,region,2021-02-25,518176
E12000008,South East,region,2021-02-24,517450
E12000008,South East,region,2021-02-23,516672
E12000008,South East,region,2021-02-22,515843
E12000008,South East,region,2021-02-21,514786
E12000008,South East,region,2021-02-20,514025
E12000008,South East,region,2021-02-19,513229
E12000008,South East,region,2021-02-18,512221
E12000008,South East,region,2021-02-17,511112
E12000008,South East,region,2021-02-16,510006
E12000008,South East,region,2021-02-15,508839
E12000008,South East,region,2021-02-14,507481
E12000008,South East,region,2021-02-13,506658
E12000008,South East,region,2021-02-12,505735
E12000008,South East,region,2021-02-11,504479
E12000008,South East,region,2021-02-10,503232
E12000008,South East,region,2021-02-09,501845
E12000008,South East,region,2021-02-08,500384
E12000008,South East,region,2021-02-07,498742
E12000008,South East,region,2021-02-06,497534
E12000008,South East,region,2021-02-05,496330
E12000008,South East,region,2021-02-04,494522
E12000008,South East,region,2021-02-03,492431
E12000008,South East,region,2021-02-02,490115
E12000008,South East,region,2021-02-01,487614
E12000008,South East,region,2021-01-31,484841
E12000008,South East,region,2021-01-30,483180
E12000008,South East,region,2021-01-29,481070
E12000008,South East,region,2021-01-28,478296
E12000008,South East,region,2021-01-27,475190
E12000008,South East,region,2021-01-26,471924
E12000008,South East,region,2021-01-25,468305
E12000008,South East,region,2021-01-24,463923
E12000008,South East,region,2021-01-23,461719
E12000008,South East,region,2021-01-22,458599
E12000008,South East,region,2021-01-21,454492
E12000008,South East,region,2021-01-20,450060
E12000008,South East,region,2021-01-19,445275
E12000008,South East,region,2021-01-18,439677
E12000008,South East,region,2021-01-17,433121
E12000008,South East,region,2021-01-16,429098
E12000008,South East,region,2021-01-15,424799
E12000008,South East,region,2021-01-14,418804
E12000008,South East,region,2021-01-13,412243
E12000008,South East,region,2021-01-12,405518
E12000008,South East,region,2021-01-11,398316
E12000008,South East,region,2021-01-10,389447
E12000008,South East,region,2021-01-09,384077
E12000008,South East,region,2021-01-08,378192
E12000008,South East,region,2021-01-07,370883
E12000008,South East,region,2021-01-06,362954
E12000008,South East,region,2021-01-05,354427
E12000008,South East,region,2021-01-04,344050
E12000008,South East,region,2021-01-03,331543
E12000008,South East,region,2021-01-02,323162
E12000008,South East,region,2021-01-01,313612
E12000008,South East,region,2020-12-31,308078
E12000008,South East,region,2020-12-30,299622
E12000008,South East,region,2020-12-29,287507
E12000008,South East,region,2020-12-28,272840
E12000008,South East,region,2020-12-27,264928
E12000008,South East,region,2020-12-26,256904
E12000008,South East,region,2020-12-25,249540
E12000008,South East,region,2020-12-24,247062
E12000008,South East,region,2020-12-23,241347
E12000008,South East,region,2020-12-22,234339
E12000008,South East,region,2020-12-21,225987
E12000008,South East,region,2020-12-20,217084
E12000008,South East,region,2020-12-19,211084
E12000008,South East,region,2020-12-18,207123
E12000008,South East,region,2020-12-17,200883
E12000008,South East,region,2020-12-16,194960
E12000008,South East,region,2020-12-15,188916
E12000008,South East,region,2020-12-14,182872
E12000008,South East,region,2020-12-13,176878
E12000008,South East,region,2020-12-12,173192
E12000008,South East,region,2020-12-11,169900
E12000008,South East,region,2020-12-10,165827
E12000008,South East,region,2020-12-09,162239
E12000008,South East,region,2020-12-08,159010
E12000008,South East,region,2020-12-07,155879
E12000008,South East,region,2020-12-06,152590
E12000008,South East,region,2020-12-05,150560
E12000008,South East,region,2020-12-04,148677
E12000008,South East,region,2020-12-03,146343
E12000008,South East,region,2020-12-02,144054
E12000008,South East,region,2020-12-01,141766
E12000008,South East,region,2020-11-30,139485
E12000008,South East,region,2020-11-29,137073
E12000008,South East,region,2020-11-28,135606
E12000008,South East,region,2020-11-27,134143
E12000008,South East,region,2020-11-26,132089
E12000008,South East,region,2020-11-25,130332
E12000008,South East,region,2020-11-24,128288
E12000008,South East,region,2020-11-23,126321
E12000008,South East,region,2020-11-22,123941
E12000008,South East,region,2020-11-21,122648
E12000008,South East,region,2020-11-20,121174
E12000008,South East,region,2020-11-19,119291
E12000008,South East,region,2020-11-18,117396
E12000008,South East,region,2020-11-17,115140
E12000008,South East,region,2020-11-16,112854
E12000008,South East,region,2020-11-15,109855
E12000008,South East,region,2020-11-14,108161
E12000008,South East,region,2020-11-13,106355
E12000008,South East,region,2020-11-12,103624
E12000008,South East,region,2020-11-11,101001
E12000008,South East,region,2020-11-10,98285
E12000008,South East,region,2020-11-09,95677
E12000008,South East,region,2020-11-08,92689
E12000008,South East,region,2020-11-07,90731
E12000008,South East,region,2020-11-06,89016
E12000008,South East,region,2020-11-05,87097
E12000008,South East,region,2020-11-04,85178
E12000008,South East,region,2020-11-03,83235
E12000008,South East,region,2020-11-02,81264
E12000008,South East,region,2020-11-01,78742
E12000008,South East,region,2020-10-31,77725
E12000008,South East,region,2020-10-30,76514
E12000008,South East,region,2020-10-29,74816
E12000008,South East,region,2020-10-28,73108
E12000008,South East,region,2020-10-27,71480
E12000008,South East,region,2020-10-26,69779
E12000008,South East,region,2020-10-25,67921
E12000008,South East,region,2020-10-24,66949
E12000008,South East,region,2020-10-23,65852
E12000008,South East,region,2020-10-22,64425
E12000008,South East,region,2020-10-21,62982
E12000008,South East,region,2020-10-20,61341
E12000008,South East,region,2020-10-19,59741
E12000008,South East,region,2020-10-18,58335
E12000008,South East,region,2020-10-17,57571
E12000008,South East,region,2020-10-16,56777
E12000008,South East,region,2020-10-15,55818
E12000008,South East,region,2020-10-14,54844
E12000008,South East,region,2020-10-13,53769
E12000008,South East,region,2020-10-12,52747
E12000008,South East,region,2020-10-11,51883
E12000008,South East,region,2020-10-10,51399
E12000008,South East,region,2020-10-09,50838
E12000008,South East,region,2020-10-08,50059
E12000008,South East,region,2020-10-07,49092
E12000008,South East,region,2020-10-06,48187
E12000008,South East,region,2020-10-05,47509
E12000008,South East,region,2020-10-04,46763
E12000008,South East,region,2020-10-03,46202
E12000008,South East,region,2020-10-02,45662
E12000008,South East,region,2020-10-01,45029
E12000008,South East,region,2020-09-30,44512
E12000008,South East,region,2020-09-29,44024
E12000008,South East,region,2020-09-28,43675
E12000008,South East,region,2020-09-27,43304
E12000008,South East,region,2020-09-26,43038
E12000008,South East,region,2020-09-25,42822
E12000008,South East,region,2020-09-24,42510
E12000008,South East,region,2020-09-23,42223
E12000008,South East,region,2020-09-22,41969
E12000008,South East,region,2020-09-21,41705
E12000008,South East,region,2020-09-20,41479
E12000008,South East,region,2020-09-19,41303
E12000008,South East,region,2020-09-18,41130
E12000008,South East,region,2020-09-17,40938
E12000008,South East,region,2020-09-16,40774
E12000008,South East,region,2020-09-15,40629
E12000008,South East,region,2020-09-14,40492
E12000008,South East,region,2020-09-13,40343
E12000008,South East,region,2020-09-12,40281
E12000008,South East,region,2020-09-11,40145
E12000008,South East,region,2020-09-10,39987
E12000008,South East,region,2020-09-09,39773
E12000008,South East,region,2020-09-08,39607
E12000008,South East,region,2020-09-07,39421
E12000008,South East,region,2020-09-06,39216
E12000008,South East,region,2020-09-05,39036
E12000008,South East,region,2020-09-04,38878
E12000008,South East,region,2020-09-03,38651
E12000008,South East,region,2020-09-02,38426
E12000008,South East,region,2020-09-01,38227
E12000008,South East,region,2020-08-31,38103
E12000008,South East,region,2020-08-30,37986
E12000008,South East,region,2020-08-29,37885
E12000008,South East,region,2020-08-28,37781
E12000008,South East,region,2020-08-27,37664
E12000008,South East,region,2020-08-26,37537
E12000008,South East,region,2020-08-25,37422
E12000008,South East,region,2020-08-24,37332
E12000008,South East,region,2020-08-23,37237
E12000008,South East,region,2020-08-22,37153
E12000008,South East,region,2020-08-21,37075
E12000008,South East,region,2020-08-20,36964
E12000008,South East,region,2020-08-19,36834
E12000008,South East,region,2020-08-18,36719
E12000008,South East,region,2020-08-17,36642
E12000008,South East,region,2020-08-16,36533
E12000008,South East,region,2020-08-15,36497
E12000008,South East,region,2020-08-14,36453
E12000008,South East,region,2020-08-13,36358
E12000008,South East,region,2020-08-12,36282
E12000008,South East,region,2020-08-11,36199
E12000008,South East,region,2020-08-10,36122
E12000008,South East,region,2020-08-09,36010
E12000008,South East,region,2020-08-08,35981
E12000008,South East,region,2020-08-07,35950
E12000008,South East,region,2020-08-06,35894
E12000008,South East,region,2020-08-05,35833
E12000008,South East,region,2020-08-04,35767
E12000008,South East,region,2020-08-03,35701
E12000008,South East,region,2020-08-02,35625
E12000008,South East,region,2020-08-01,35604
E12000008,South East,region,2020-07-31,35574
E12000008,South East,region,2020-07-30,35533
E12000008,South East,region,2020-07-29,35470
E12000008,South East,region,2020-07-28,35390
E12000008,South East,region,2020-07-27,35326
E12000008,South East,region,2020-07-26,35241
E12000008,South East,region,2020-07-25,35204
E12000008,South East,region,2020-07-24,35156
E12000008,South East,region,2020-07-23,35090
E12000008,South East,region,2020-07-22,35014
E12000008,South East,region,2020-07-21,34937
E12000008,South East,region,2020-07-20,34860
E12000008,South East,region,2020-07-19,34773
E12000008,South East,region,2020-07-18,34727
E12000008,South East,region,2020-07-17,34673
E12000008,South East,region,2020-07-16,34623
E12000008,South East,region,2020-07-15,34560
E12000008,South East,region,2020-07-14,34497
E12000008,South East,region,2020-07-13,34437
E12000008,South East,region,2020-07-12,34368
E12000008,South East,region,2020-07-11,34338
E12000008,South East,region,2020-07-10,34304
E12000008,South East,region,2020-07-09,34229
E12000008,South East,region,2020-07-08,34143
E12000008,South East,region,2020-07-07,34061
E12000008,South East,region,2020-07-06,34005
E12000008,South East,region,2020-07-05,33958
E12000008,South East,region,2020-07-04,33900
E12000008,South East,region,2020-07-03,33870
E12000008,South East,region,2020-07-02,33808
E12000008,South East,region,2020-07-01,33747
E12000008,South East,region,2020-06-30,33678
E12000008,South East,region,2020-06-29,33619
E12000008,South East,region,2020-06-28,33539
E12000008,South East,region,2020-06-27,33493
E12000008,South East,region,2020-06-26,33439
E12000008,South East,region,2020-06-25,33374
E12000008,South East,region,2020-06-24,33312
E12000008,South East,region,2020-06-23,33268
E12000008,South East,region,2020-06-22,33208
E12000008,South East,region,2020-06-21,33129
E12000008,South East,region,2020-06-20,33063
E12000008,South East,region,2020-06-19,32998
E12000008,South East,region,2020-06-18,32918
E12000008,South East,region,2020-06-17,32845
E12000008,South East,region,2020-06-16,32764
E12000008,South East,region,2020-06-15,32668
E12000008,South East,region,2020-06-14,32571
E12000008,South East,region,2020-06-13,32500
E12000008,South East,region,2020-06-12,32433
E12000008,South East,region,2020-06-11,32343
E12000008,South East,region,2020-06-10,32250
E12000008,South East,region,2020-06-09,32125
E12000008,South East,region,2020-06-08,32013
E12000008,South East,region,2020-06-07,31888
E12000008,South East,region,2020-06-06,31827
E12000008,South East,region,2020-06-05,31742
E12000008,South East,region,2020-06-04,31600
E12000008,South East,region,2020-06-03,31440
E12000008,South East,region,2020-06-02,31305
E12000008,South East,region,2020-06-01,31087
E12000008,South East,region,2020-05-31,30901
E12000008,South East,region,2020-05-30,30767
E12000008,South East,region,2020-05-29,30636
E12000008,South East,region,2020-05-28,30473
E12000008,South East,region,2020-05-27,30272
E12000008,South East,region,2020-05-26,30070
E12000008,South East,region,2020-05-25,29891
E12000008,South East,region,2020-05-24,29707
E12000008,South East,region,2020-05-23,29557
E12000008,South East,region,2020-05-22,29436
E12000008,South East,region,2020-05-21,29189
E12000008,South East,region,2020-05-20,28886
E12000008,South East,region,2020-05-19,28548
E12000008,South East,region,2020-05-18,28163
E12000008,South East,region,2020-05-17,27806
E12000008,South East,region,2020-05-16,27585
E12000008,South East,region,2020-05-15,27393
E12000008,South East,region,2020-05-14,27131
E12000008,South East,region,2020-05-13,26836
E12000008,South East,region,2020-05-12,26351
E12000008,South East,region,2020-05-11,25940
E12000008,South East,region,2020-05-10,25465
E12000008,South East,region,2020-05-09,25157
E12000008,South East,region,2020-05-08,24910
E12000008,South East,region,2020-05-07,24559
E12000008,South East,region,2020-05-06,24140
E12000008,South East,region,2020-05-05,23694
E12000008,South East,region,2020-05-04,23221
E12000008,South East,region,2020-05-03,22734
E12000008,South East,region,2020-05-02,22368
E12000008,South East,region,2020-05-01,21955
E12000008,South East,region,2020-04-30,21432
E12000008,South East,region,2020-04-29,20782
E12000008,South East,region,2020-04-28,20094
E12000008,South East,region,2020-04-27,19436
E12000008,South East,region,2020-04-26,18882
E12000008,South East,region,2020-04-25,18382
E12000008,South East,region,2020-04-24,17867
E12000008,South East,region,2020-04-23,17209
E12000008,South East,region,2020-04-22,16530
E12000008,South East,region,2020-04-21,15836
E12000008,South East,region,2020-04-20,15204
E12000008,South East,region,2020-04-19,14714
E12000008,South East,region,2020-04-18,14299
E12000008,South East,region,2020-04-17,13780
E12000008,South East,region,2020-04-16,13073
E12000008,South East,region,2020-04-15,12416
E12000008,South East,region,2020-04-14,11704
E12000008,South East,region,2020-04-13,11151
E12000008,South East,region,2020-04-12,10573
E12000008,South East,region,2020-04-11,10089
E12000008,South East,region,2020-04-10,9707
E12000008,South East,region,2020-04-09,9131
E12000008,South East,region,2020-04-08,8608
E12000008,South East,region,2020-04-07,8044
E12000008,South East,region,2020-04-06,7326
E12000008,South East,region,2020-04-05,6732
E12000008,South East,region,2020-04-04,6308
E12000008,South East,region,2020-04-03,5853
E12000008,South East,region,2020-04-02,5338
E12000008,South East,region,2020-04-01,4854
E12000008,South East,region,2020-03-31,4307
E12000008,South East,region,2020-03-30,3838
E12000008,South East,region,2020-03-29,3360
E12000008,South East,region,2020-03-28,3065
E12000008,South East,region,2020-03-27,2726
E12000008,South East,region,2020-03-26,2396
E12000008,South East,region,2020-03-25,2076
E12000008,South East,region,2020-03-24,1769
E12000008,South East,region,2020-03-23,1531
E12000008,South East,region,2020-03-22,1250
E12000008,South East,region,2020-03-21,1081
E12000008,South East,region,2020-03-20,953
E12000008,South East,region,2020-03-19,825
E12000008,South East,region,2020-03-18,699
E12000008,South East,region,2020-03-17,578
E12000008,South East,region,2020-03-16,489
E12000008,South East,region,2020-03-15,411
E12000008,South East,region,2020-03-14,358
E12000008,South East,region,2020-03-13,317
E12000008,South East,region,2020-03-12,263
E12000008,South East,region,2020-03-11,177
E12000008,South East,region,2020-03-10,127
E12000008,South East,region,2020-03-09,91
E12000008,South East,region,2020-03-08,67
E12000008,South East,region,2020-03-07,57
E12000008,South East,region,2020-03-06,53
E12000008,South East,region,2020-03-05,37
E12000008,South East,region,2020-03-04,32
E12000008,South East,region,2020-03-03,25
E12000008,South East,region,2020-03-02,16
E12000008,South East,region,2020-03-01,15
E12000008,South East,region,2020-02-29,15
E12000008,South East,region,2020-02-28,13
E12000008,South East,region,2020-02-27,11
E12000008,South East,region,2020-02-26,9
E12000008,South East,region,2020-02-25,9
E12000008,South East,region,2020-02-24,8
E12000008,South East,region,2020-02-23,7
E12000008,South East,region,2020-02-22,6
E12000008,South East,region,2020-02-21,6
E12000008,South East,region,2020-02-20,6
E12000008,South East,region,2020-02-19,6
E12000008,South East,region,2020-02-18,6
E12000008,South East,region,2020-02-17,6
E12000008,South East,region,2020-02-16,6
E12000008,South East,region,2020-02-15,6
E12000008,South East,region,2020-02-14,6
E12000008,South East,region,2020-02-13,6
E12000008,South East,region,2020-02-12,6
E12000008,South East,region,2020-02-11,6
E12000008,South East,region,2020-02-10,6
E12000008,South East,region,2020-02-09,6
E12000008,South East,region,2020-02-08,5
E12000008,South East,region,2020-02-07,1
E12000008,South East,region,2020-02-06,1
E12000008,South East,region,2020-02-05,1
E12000009,South West,region,2021-05-31,223288
E12000009,South West,region,2021-05-30,223236
E12000009,South West,region,2021-05-29,223160
E12000009,South West,region,2021-05-28,223109
E12000009,South West,region,2021-05-27,223021
E12000009,South West,region,2021-05-26,222936
E12000009,South West,region,2021-05-25,222852
E12000009,South West,region,2021-05-24,222780
E12000009,South West,region,2021-05-23,222706
E12000009,South West,region,2021-05-22,222636
E12000009,South West,region,2021-05-21,222585
E12000009,South West,region,2021-05-20,222530
E12000009,South West,region,2021-05-19,222445
E12000009,South West,region,2021-05-18,222353
E12000009,South West,region,2021-05-17,222287
E12000009,South West,region,2021-05-16,222197
E12000009,South West,region,2021-05-15,222129
E12000009,South West,region,2021-05-14,222074
E12000009,South West,region,2021-05-13,222031
E12000009,South West,region,2021-05-12,221966
E12000009,South West,region,2021-05-11,221892
E12000009,South West,region,2021-05-10,221805
E12000009,South West,region,2021-05-09,221709
E12000009,South West,region,2021-05-08,221608
E12000009,South West,region,2021-05-07,221552
E12000009,South West,region,2021-05-06,221490
